expert_id,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11,layer_12,layer_13,layer_14,layer_15,layer_16,layer_17,layer_18,layer_19,layer_20,layer_21,layer_22,layer_23,layer_24,layer_25,layer_26,layer_27,layer_28,layer_29,layer_30,layer_31,layer_32,layer_33,layer_34,layer_35,layer_36,layer_37,layer_38,layer_39,layer_40,layer_41,layer_42
146,1,7,10,1,5,1,8,1,5,5,3,2,0,4,0,8,0,1,1,1,2,8,2,2,3,8,1,0,4,1,3,0,1,1,0,5,0,0,1,0,2,0,1
147,6,6,4,3,0,0,4,3,0,3,2,2,0,1,10,5,0,0,2,1,10,0,10,0,0,1,1,1,4,2,3,1,5,2,10,0,2,4,9,4,3,0,1
148,2,7,3,10,4,2,0,0,0,1,3,2,6,10,2,2,8,1,4,10,1,2,1,0,2,1,1,10,1,0,1,10,0,0,0,6,3,1,4,1,1,5,1
149,5,3,3,5,0,3,1,0,0,0,3,1,5,0,1,0,0,0,0,2,10,0,2,0,0,10,1,1,2,0,2,0,0,3,1,3,1,0,1,4,1,2,1
150,3,6,3,3,0,7,2,0,2,5,2,6,0,1,0,1,0,0,2,10,1,2,1,0,0,0,1,2,0,2,1,4,0,0,2,3,1,0,2,5,7,0,2
151,3,10,6,3,5,2,0,2,0,1,0,5,1,1,10,2,0,0,4,2,10,7,3,1,1,0,0,0,3,0,0,1,1,2,4,0,0,3,7,0,0,2,1
152,6,7,5,1,0,0,10,9,3,1,2,4,2,2,3,4,0,2,10,3,0,3,4,0,10,7,1,10,10,0,1,1,2,1,0,4,2,5,10,0,0,3,1
153,7,3,4,10,0,0,0,4,1,1,10,1,0,1,3,0,0,0,2,3,1,2,10,3,3,4,0,1,0,2,0,3,8,0,0,0,0,0,0,0,2,10,2
154,4,7,5,0,9,0,0,0,0,2,1,2,7,2,1,3,1,1,10,5,0,0,0,2,2,3,2,10,2,1,2,0,3,5,0,0,3,1,0,0,2,10,3
155,4,10,4,2,0,4,0,2,2,3,3,1,1,10,2,1,10,1,2,2,0,3,0,10,4,0,0,8,3,1,1,1,1,4,3,1,1,5,3,2,5,10,2
156,8,3,2,7,4,2,4,1,1,7,0,0,5,1,0,0,2,5,8,0,10,6,10,4,2,0,1,0,2,2,4,6,0,6,3,1,4,1,3,1,5,3,1
157,5,5,6,0,3,1,1,6,9,2,0,1,0,1,1,2,3,4,4,5,1,5,6,0,1,2,1,1,0,6,0,1,2,1,0,9,0,2,1,9,10,5,1
158,6,10,4,1,1,0,4,1,1,2,1,0,2,4,2,1,1,0,2,2,0,1,8,0,5,3,4,0,1,4,1,2,7,10,2,4,1,1,3,3,2,1,10
159,4,7,9,2,10,3,0,0,3,3,0,3,3,7,3,2,0,2,1,8,1,0,5,3,0,1,0,4,1,1,1,1,0,2,2,7,7,8,1,1,1,5,2
160,6,1,6,5,0,4,0,0,0,5,1,5,0,10,0,0,0,0,8,3,0,2,1,1,3,1,2,5,5,1,1,2,8,2,0,4,1,4,0,0,0,3,1
161,8,5,6,1,10,5,3,1,2,3,1,10,0,4,0,3,0,0,5,2,0,1,3,3,2,3,2,0,2,0,6,1,8,0,3,8,3,2,2,1,1,3,0
162,6,6,4,0,1,7,0,0,0,6,10,7,2,0,1,1,2,2,0,0,1,0,1,0,1,1,0,1,3,0,5,0,0,0,0,1,1,3,2,2,1,7,0
163,7,10,6,8,0,1,0,0,0,7,4,9,3,0,2,3,0,2,4,10,1,3,6,1,0,3,0,3,3,1,3,1,1,0,1,0,0,2,0,0,0,2,0
164,9,6,6,3,9,10,4,1,6,1,6,3,10,3,10,2,1,0,0,4,0,0,1,2,0,0,0,2,0,1,1,5,0,1,3,10,0,4,2,0,2,7,2
165,3,8,6,5,0,2,2,4,4,1,1,1,10,0,0,6,10,2,1,10,1,1,1,10,1,8,1,0,5,4,4,4,7,4,0,0,3,0,3,6,0,8,2
166,7,7,7,9,1,0,1,3,1,3,0,0,0,0,1,0,2,4,10,0,1,2,10,2,5,2,0,10,10,2,1,8,0,5,0,3,1,10,1,3,3,0,0
167,4,4,1,0,6,0,6,0,0,7,3,1,4,3,2,5,2,0,5,2,8,10,1,1,3,10,6,0,3,1,3,0,1,1,10,2,1,0,3,0,0,4,1
168,3,5,3,0,0,0,4,5,1,1,0,0,4,0,1,0,10,0,3,3,1,6,0,6,10,2,0,10,0,1,2,3,3,2,2,5,2,1,2,6,6,2,10
169,3,7,5,0,3,10,4,10,1,8,0,0,10,1,1,1,1,3,6,1,0,9,4,2,0,7,1,1,0,4,0,1,0,1,1,0,1,2,6,0,1,4,3
170,5,10,5,1,10,0,6,1,4,1,0,0,3,2,1,1,1,2,0,4,1,0,0,10,1,1,0,1,4,10,0,1,0,8,0,10,0,4,1,3,0,2,0
171,10,3,3,2,2,3,0,0,3,1,1,1,2,1,4,0,1,1,0,2,2,0,0,4,1,3,0,1,1,2,2,1,1,1,7,0,1,4,2,8,1,0,1
172,6,6,4,2,3,6,4,2,6,1,1,0,1,1,0,0,2,1,0,1,5,1,0,3,2,2,1,10,1,0,7,2,5,3,2,1,10,1,1,2,5,2,1
173,2,7,6,10,1,0,6,0,3,1,6,0,0,2,10,2,7,3,6,4,0,3,0,0,3,10,0,6,2,10,1,2,1,1,2,1,0,0,1,1,1,0,0
174,10,4,8,1,1,3,6,9,2,2,0,2,2,1,0,2,0,1,0,5,4,0,2,1,6,7,1,6,0,2,1,0,8,10,3,9,10,1,6,0,1,4,4
175,10,6,2,10,6,10,0,2,2,3,5,2,0,3,0,1,9,1,1,0,3,1,4,0,2,2,0,0,0,6,2,4,0,0,0,2,0,3,1,1,9,5,5
176,4,7,4,1,10,0,0,2,3,3,0,2,0,4,0,10,10,3,2,10,2,5,0,3,0,10,0,4,4,4,10,1,0,2,8,1,0,1,1,7,2,1,4
177,6,6,6,1,1,0,4,6,6,1,1,0,2,1,0,0,2,8,2,4,0,10,2,5,10,0,0,3,10,0,5,1,4,5,0,6,2,1,0,8,0,2,2
178,5,5,4,5,10,0,2,0,0,0,1,1,0,2,1,1,1,3,0,8,0,1,10,1,2,1,0,4,0,3,0,3,10,0,4,1,1,0,7,10,0,0,9
179,5,5,4,3,0,5,4,1,5,2,0,1,1,9,0,0,8,0,10,1,2,5,7,10,1,0,1,4,0,0,0,10,0,0,4,1,1,2,2,1,1,0,2
180,6,4,4,3,8,8,3,10,1,5,5,3,0,3,0,10,1,0,4,4,3,0,0,10,0,4,0,0,0,2,2,10,6,2,3,1,0,2,1,2,2,1,1
181,5,8,6,0,3,1,6,1,6,7,0,2,1,3,10,0,4,10,4,10,2,1,1,0,0,0,0,3,1,3,3,1,5,9,1,0,1,1,1,1,0,0,2
182,7,4,8,1,10,1,0,5,2,1,7,2,0,2,2,1,1,10,2,0,7,1,1,1,3,1,1,0,1,0,10,10,1,0,4,5,0,0,2,2,10,10,0
183,4,6,9,0,8,2,10,2,3,0,0,0,4,1,2,7,0,1,10,7,0,2,2,0,9,3,0,6,1,0,10,4,4,0,3,0,0,8,1,10,0,1,5
184,5,10,3,2,0,0,2,7,2,10,0,3,0,3,5,0,10,0,2,1,9,10,0,0,2,1,0,6,0,3,8,0,2,1,4,0,1,0,1,7,10,4,10
185,4,3,3,0,0,5,3,3,1,10,2,0,6,0,10,1,1,7,4,10,1,0,3,1,1,1,1,0,0,0,0,3,10,0,0,2,0,0,1,5,0,4,3
186,5,2,2,2,5,5,1,4,0,0,0,10,1,1,1,10,1,2,10,10,2,0,2,5,3,1,5,0,0,1,2,1,7,6,1,1,0,2,4,2,1,0,10
187,4,3,4,1,1,0,1,0,1,3,1,1,7,2,1,1,3,0,1,10,10,0,2,4,1,0,1,1,0,0,1,0,1,1,0,1,1,0,8,0,1,0,1
188,2,6,6,1,5,0,1,10,2,9,2,0,1,0,10,0,10,0,1,1,3,2,0,0,1,0,8,4,1,6,0,1,0,4,0,0,3,2,4,0,2,1,0
189,2,3,3,1,1,1,2,3,2,1,3,4,7,1,2,2,0,0,0,6,0,1,0,0,2,4,1,0,0,0,1,3,1,10,0,0,0,1,4,0,2,2,5
190,5,4,4,10,2,3,10,0,1,1,1,3,0,5,1,2,3,4,0,10,0,3,2,8,3,0,3,0,0,1,2,7,0,10,0,8,0,1,4,6,4,1,0
191,4,3,3,0,1,1,0,5,0,10,0,3,1,2,3,2,0,0,4,6,10,0,1,0,1,9,10,0,0,0,9,2,1,3,10,2,1,3,2,1,3,4,4
192,7,4,3,2,1,1,5,2,1,2,1,1,4,0,2,5,0,2,0,7,1,3,1,3,2,0,8,0,3,6,0,2,1,1,0,0,0,1,0,0,8,1,7
193,1,3,5,1,0,2,0,1,1,2,0,0,4,0,0,0,3,0,10,9,4,8,2,9,5,1,6,0,2,0,3,4,10,0,7,1,1,0,0,1,3,0,4
194,2,6,5,1,3,3,4,7,1,10,0,2,2,8,1,0,2,4,0,4,0,4,6,2,0,1,1,1,2,1,3,0,0,0,0,10,3,3,1,5,0,1,0
195,6,5,9,1,8,2,6,1,7,3,1,4,1,5,2,0,3,1,2,0,0,1,0,2,5,0,5,1,2,1,0,0,3,3,10,1,3,0,5,4,0,2,6
196,2,7,6,1,2,0,5,6,5,1,4,1,2,1,3,2,0,3,0,3,2,0,1,2,9,0,1,1,2,1,3,1,2,9,7,4,1,10,1,0,0,1,3
197,6,4,4,9,7,1,1,1,10,0,6,1,0,0,0,0,0,0,1,4,5,0,2,4,3,1,3,0,0,3,7,1,4,0,0,1,0,2,5,2,1,1,0
198,6,8,4,4,6,2,0,2,0,1,0,0,2,5,1,3,0,1,2,0,3,5,1,0,0,3,1,1,2,5,5,5,2,7,2,2,3,1,0,2,1,2,1
199,6,6,7,3,0,0,10,2,2,10,1,2,0,1,0,7,0,1,0,0,3,3,2,4,2,4,1,1,0,0,5,0,1,2,0,2,2,0,7,1,0,0,2
200,10,5,3,4,1,4,5,1,10,0,2,0,0,1,10,2,0,10,0,5,3,1,1,1,0,2,0,0,1,3,3,1,0,0,0,0,1,1,0,9,0,0,0
201,2,5,7,5,6,3,10,5,0,0,5,1,0,7,0,4,1,0,2,2,0,2,2,2,0,3,10,7,10,1,6,0,0,1,10,4,3,1,0,1,1,2,1
202,2,5,4,6,1,0,1,2,6,0,0,0,0,3,1,0,0,1,0,1,2,10,0,1,2,2,2,1,7,0,0,10,0,0,1,0,2,2,1,10,0,9,0
203,8,7,5,1,1,0,1,0,3,0,6,1,2,3,1,2,4,0,0,4,1,4,10,0,1,2,5,9,2,0,0,3,2,2,1,10,8,10,1,3,2,10,10
204,4,7,10,1,5,0,9,3,0,3,0,2,1,0,1,0,2,3,0,0,0,1,1,2,3,0,1,3,10,3,1,2,1,4,4,3,5,5,0,1,2,4,0
205,3,4,8,0,0,3,6,1,0,1,2,3,10,0,3,6,10,1,7,1,4,6,10,1,2,1,0,0,1,7,0,1,2,0,0,0,3,4,1,0,2,0,8
206,2,3,6,0,2,0,0,1,1,3,0,1,3,10,4,0,0,0,10,1,0,0,10,5,1,10,0,1,3,4,10,2,1,3,4,0,0,1,1,1,10,1,1
207,2,3,3,0,0,4,10,5,1,3,5,3,0,0,0,0,2,1,1,3,4,2,0,0,0,3,0,1,0,9,0,4,0,8,10,7,10,2,3,0,0,1,9
208,3,6,4,6,0,6,0,0,0,0,1,1,0,1,4,0,1,5,10,4,0,1,0,0,1,0,2,1,1,0,0,1,0,1,4,0,9,3,1,8,3,0,1
209,5,6,8,2,1,2,2,10,2,1,1,7,5,1,5,3,7,8,10,2,1,0,0,10,10,5,10,3,1,0,4,0,0,2,2,1,3,2,2,1,0,1,10
210,7,7,7,8,5,1,2,1,3,0,1,4,10,4,1,1,1,0,1,4,6,7,0,10,4,0,1,0,0,2,1,0,2,0,0,1,1,8,2,0,0,3,10
211,8,3,5,10,1,1,0,1,1,1,2,1,0,0,2,0,0,4,7,4,0,10,2,2,1,2,1,3,4,0,0,0,10,4,1,9,3,6,10,1,3,2,2
212,5,6,2,5,4,4,5,10,1,3,1,2,1,0,0,1,0,0,0,4,0,1,1,0,3,4,2,0,1,1,3,3,0,10,1,5,4,3,0,1,4,0,0
213,9,4,10,10,7,2,2,0,3,3,5,3,3,0,2,10,0,0,0,6,2,4,0,10,0,2,4,2,2,0,3,3,7,4,0,0,2,6,1,0,0,2,1
214,3,10,6,1,5,1,9,1,0,3,10,5,1,1,1,2,0,8,0,2,0,0,3,2,3,10,3,1,1,0,4,0,9,0,3,3,0,4,2,0,0,8,4
215,10,4,6,3,0,1,1,2,1,8,3,3,0,1,3,0,1,1,8,3,10,0,3,2,0,2,0,0,0,5,1,1,3,5,3,10,0,3,0,1,9,1,0
216,5,2,4,0,0,1,0,1,0,10,4,0,1,2,0,1,0,2,0,6,4,0,10,4,4,5,2,0,0,4,1,1,10,2,1,10,0,5,1,2,0,1,0
217,5,5,10,0,5,4,0,3,8,0,4,1,2,1,0,1,0,2,2,1,1,2,0,0,0,1,0,2,0,2,0,1,0,0,6,2,0,0,10,10,0,2,5
218,5,2,3,4,4,0,4,0,5,2,0,10,3,1,0,4,1,0,0,2,9,1,2,10,7,0,0,9,2,0,1,0,0,3,0,10,1,0,7,1,1,3,1
219,5,4,6,0,4,0,5,0,10,0,1,2,1,5,0,0,2,5,1,2,10,5,6,0,0,10,0,3,4,2,3,1,10,0,5,2,1,1,5,3,0,1,4
220,5,4,1,3,7,1,1,0,4,3,0,2,7,0,0,2,9,1,6,6,4,0,4,2,3,2,0,1,3,3,1,0,1,1,1,0,1,0,1,3,0,0,6
221,4,4,4,1,0,6,2,1,2,3,9,2,10,2,0,1,0,2,0,1,1,3,6,2,0,0,3,1,5,10,0,1,2,7,5,0,1,0,3,10,7,0,1
222,10,2,3,2,2,4,1,0,0,1,10,10,2,1,0,1,0,10,0,5,0,10,3,6,5,4,0,9,4,4,4,1,3,3,1,2,2,7,0,2,2,0,3
223,4,8,4,6,0,0,0,1,8,5,10,1,3,0,7,2,7,3,0,1,2,0,1,2,0,2,3,0,0,2,4,0,0,5,6,0,6,0,0,4,2,2,4
224,5,4,6,6,8,8,1,2,0,0,10,3,1,0,10,0,1,0,7,6,1,0,0,0,4,2,10,9,0,0,0,0,0,2,1,4,1,1,1,1,2,1,3
225,5,4,10,5,0,1,1,1,10,0,0,1,1,5,10,3,0,1,9,3,5,2,3,10,0,1,2,0,10,1,0,1,0,0,7,1,2,4,0,1,4,0,2
226,7,6,5,3,2,3,2,0,9,0,2,10,2,1,0,3,1,1,1,10,0,0,2,4,10,4,1,0,1,10,0,3,0,2,3,2,2,3,1,1,0,7,0
227,2,10,6,8,7,0,3,1,0,1,1,2,0,0,1,0,7,0,0,0,1,5,0,6,1,1,3,3,5,0,1,1,2,1,10,0,1,0,2,6,1,0,4
228,6,5,3,1,2,4,5,0,0,5,2,0,6,10,0,2,3,3,0,0,2,2,1,10,5,3,0,4,5,0,6,0,2,0,3,1,5,2,4,10,3,0,3
229,10,5,10,2,0,1,1,1,1,3,1,5,0,1,1,0,1,1,2,7,2,0,1,1,0,4,3,0,2,0,9,2,0,4,0,1,1,0,0,2,2,0,2
230,8,4,4,0,10,1,4,0,3,0,2,1,1,3,0,1,1,0,0,0,0,1,3,2,2,0,1,0,10,10,10,1,0,1,0,1,4,4,4,1,4,0,1
231,3,6,4,1,2,1,4,0,0,1,2,0,5,0,0,0,1,10,0,2,0,7,0,2,0,1,0,4,10,6,1,0,1,0,8,0,2,3,0,0,6,1,3
232,3,5,4,0,0,0,1,10,2,2,7,10,0,1,3,0,0,0,4,0,0,1,3,1,1,5,2,7,1,1,0,1,1,0,0,4,7,1,0,2,3,10,0
233,4,5,7,0,8,0,0,10,3,5,1,0,1,3,0,7,1,0,0,4,1,0,3,10,0,6,2,10,2,0,1,1,3,1,2,6,10,6,4,7,0,10,3
234,3,4,3,2,1,0,1,1,1,0,4,1,3,0,3,0,0,4,1,10,0,2,4,1,0,0,0,0,1,2,3,5,0,0,1,0,1,0,7,9,0,0,2
235,4,7,3,10,3,10,1,1,6,10,2,1,0,3,10,2,2,0,0,3,2,1,2,1,1,3,1,3,2,1,1,0,2,1,3,8,1,3,0,1,7,3,0
236,1,4,7,1,7,2,10,0,0,2,1,1,0,3,2,1,4,10,0,10,0,2,2,3,0,5,3,1,0,2,10,1,1,3,1,1,1,1,9,0,0,1,4
237,5,5,6,4,6,1,1,2,2,0,4,0,2,0,3,5,1,0,0,0,0,0,0,2,0,2,2,1,1,1,6,5,2,10,8,1,5,4,1,2,1,0,10
238,2,2,5,0,5,3,3,4,10,10,4,0,3,1,1,0,1,0,3,4,1,4,9,0,0,1,1,0,2,10,2,1,0,2,3,3,3,0,10,2,3,0,1
239,4,4,4,1,5,1,4,3,1,0,0,1,5,10,0,10,1,1,6,3,0,2,10,5,1,2,5,3,3,4,1,0,0,0,5,0,5,3,2,2,4,10,0
240,1,10,4,6,0,0,0,1,0,3,6,1,0,0,0,10,5,1,2,1,0,10,2,7,2,0,4,4,3,1,0,2,1,0,2,0,1,2,1,4,10,0,9
241,7,3,10,2,2,2,3,1,0,4,1,0,1,1,1,2,2,2,0,2,4,0,2,2,1,0,1,1,3,6,0,10,0,1,3,2,7,1,1,1,0,0,2
242,4,4,4,2,10,5,3,0,3,10,10,2,10,0,1,10,0,2,0,10,2,2,1,10,10,3,1,0,0,1,1,10,0,3,4,0,0,5,3,8,0,1,3
243,3,7,2,1,0,1,5,3,0,3,2,2,8,0,1,1,4,1,1,0,5,10,0,0,0,10,0,0,0,5,3,10,0,0,10,6,4,5,0,10,0,4,4
244,7,4,5,4,2,2,1,3,2,0,0,1,10,0,0,4,1,1,0,0,10,1,1,3,1,10,2,0,1,7,1,2,2,1,0,10,1,5,0,2,0,0,2
245,10,5,6,2,0,5,0,3,0,4,10,2,1,0,7,2,6,2,0,6,0,5,1,10,4,0,2,7,0,3,0,10,1,0,2,2,3,3,2,0,1,2,0
246,1,4,10,2,0,6,1,1,0,3,3,3,1,0,0,9,0,3,10,3,10,0,0,1,3,0,0,0,1,2,5,3,10,2,6,1,0,10,2,1,0,3,1
247,4,2,10,0,0,2,0,1,5,2,5,10,1,3,0,0,4,0,2,3,4,2,5,1,2,0,0,2,10,1,3,1,0,0,10,1,4,0,1,3,1,6,6
248,10,3,2,2,9,2,1,6,5,2,1,6,3,6,10,10,0,10,0,0,5,0,0,10,0,0,1,1,0,1,9,0,0,0,0,0,2,4,1,2,0,1,2
249,5,4,6,1,3,10,0,1,2,3,0,1,1,5,0,4,5,1,9,10,1,0,2,1,0,1,1,1,1,1,1,1,5,1,3,9,0,3,10,0,1,1,2
250,2,4,5,2,4,2,1,2,2,0,4,0,1,0,0,2,10,1,1,0,4,1,2,1,0,0,0,2,3,0,4,3,3,0,3,1,1,10,1,2,2,4,2
251,6,6,7,4,6,9,0,1,1,5,3,0,1,0,0,0,2,0,0,2,4,3,2,4,1,0,2,1,3,0,3,2,1,3,0,0,0,1,0,0,0,0,0
252,6,3,3,1,3,10,3,1,1,1,2,0,2,1,1,2,8,1,2,1,0,6,6,1,5,1,2,0,0,0,10,2,5,3,2,2,1,1,3,5,4,1,2
253,1,5,4,0,0,4,0,5,10,9,0,4,3,2,2,1,10,10,2,4,3,0,4,3,0,1,7,0,1,1,10,0,0,4,1,2,2,3,10,0,2,4,0
254,10,1,3,1,8,6,6,4,2,5,1,0,4,1,0,0,1,0,0,2,3,4,6,0,1,0,3,1,3,3,0,1,4,1,1,10,1,1,1,1,0,1,0
255,5,2,5,0,3,1,2,0,4,4,0,1,0,1,3,0,10,8,0,0,2,0,5,0,2,0,0,0,1,5,8,3,3,4,1,3,1,1,3,0,0,0,1
