expert_id,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11,layer_12,layer_13,layer_14,layer_15,layer_16,layer_17,layer_18,layer_19,layer_20,layer_21,layer_22,layer_23,layer_24,layer_25,layer_26,layer_27,layer_28,layer_29,layer_30,layer_31,layer_32,layer_33,layer_34,layer_35,layer_36,layer_37,layer_38,layer_39,layer_40,layer_41,layer_42
146,0,0,8,0,9,0,28,0,7,2,0,0,0,3,0,7,0,0,0,0,1,46,1,2,0,1,0,0,3,0,0,0,1,0,0,2,0,0,0,0,1,0,0
147,3,0,1,2,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,2,0,1,0,0,0,14,10,6,1,0,2
148,1,2,0,6,3,1,0,0,0,0,0,1,22,15,5,11,37,0,2,14,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,1,1,1,0,1,0
149,2,0,0,10,0,3,1,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,1,0,0,11,0,0,3,0,12,0,0,5,0,0,1,0,0,1,0,0,0
150,0,0,1,0,0,8,0,0,1,12,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,3,0,19,0,0
151,0,5,0,0,0,1,0,1,0,0,0,19,1,0,1,0,0,0,2,3,2,5,5,3,1,0,0,0,5,0,0,0,0,1,2,0,0,0,26,0,0,0,0
152,0,0,0,0,0,0,11,5,0,0,0,0,6,1,16,4,0,1,0,0,0,2,1,0,5,12,0,85,135,0,0,0,0,0,0,0,0,1,2,0,0,11,0
153,4,0,1,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,1,0,45,7,9,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,5,0
154,0,2,0,0,0,0,0,0,0,2,0,4,4,4,0,5,0,1,1,0,0,0,0,0,0,0,21,0,2,0,4,0,1,3,0,0,15,0,0,0,0,0,0
155,1,3,1,1,0,5,0,6,9,3,10,2,0,0,4,0,16,4,0,0,0,4,0,71,3,0,0,10,0,0,0,0,0,1,0,0,0,1,9,3,3,24,0
156,2,2,0,1,2,3,5,0,0,1,0,0,6,0,0,0,2,15,0,0,24,4,16,2,0,0,0,0,0,1,3,0,0,1,12,0,4,0,1,0,2,0,0
157,1,1,1,0,0,0,1,4,4,23,0,0,0,21,0,0,1,3,1,6,0,6,0,0,2,1,0,0,0,3,0,1,0,3,0,35,0,0,0,30,41,4,0
158,1,0,0,2,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,1,0,0,30,0,9,7,24,0,0,7,0,1,19,187,7,0,0,0,3,0,0,0,0
159,0,0,5,1,11,2,0,0,7,10,0,1,0,21,10,6,0,0,1,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,12,6,0,0,0,10,1
160,0,0,1,0,0,2,0,0,0,6,3,6,0,20,0,0,0,0,53,3,0,0,10,0,0,0,0,11,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0
161,0,0,1,0,11,23,4,0,2,1,1,0,0,21,0,1,0,0,6,1,0,4,5,0,1,19,0,0,0,0,7,0,9,0,0,3,6,0,0,3,1,0,0
162,0,2,2,0,0,0,0,0,0,0,6,6,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,3,0,9,0,0,0,0,0,0,1,0,0,0,1,0
163,1,0,1,1,0,0,0,0,0,30,6,2,6,0,14,1,0,0,4,0,1,1,2,1,0,5,0,2,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0
164,1,0,4,0,6,21,7,0,1,1,1,24,3,3,0,0,3,0,0,0,0,0,2,0,0,0,0,3,0,5,0,6,0,0,0,6,0,0,1,0,0,5,0
165,0,1,1,1,0,0,0,2,20,0,0,0,0,0,0,2,1,1,0,2,0,0,1,42,1,9,2,0,1,5,0,1,0,2,0,0,1,0,0,3,0,13,2
166,3,3,2,1,0,0,0,2,0,0,0,0,0,0,2,0,10,4,107,0,0,1,8,3,29,0,0,111,1,0,0,5,0,0,0,0,0,6,0,3,0,0,0
167,1,0,0,0,3,0,0,0,0,3,0,1,3,3,27,0,3,0,2,0,5,4,0,1,1,7,3,0,0,0,2,0,0,0,72,1,1,0,1,0,0,1,0
168,0,0,1,0,0,0,4,4,1,0,0,0,4,0,0,0,3,0,0,6,0,1,0,4,0,2,0,54,0,0,3,0,9,0,1,3,5,0,0,0,3,1,1
169,0,0,0,0,0,57,5,0,0,42,0,0,0,1,6,0,0,1,16,0,0,14,10,6,0,6,0,0,0,2,0,0,0,0,0,0,1,17,6,0,0,1,1
170,0,1,1,0,0,0,6,0,4,0,0,0,0,6,0,18,1,0,0,2,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,6,0,4,0,0,0,0,0
171,0,0,0,0,5,12,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,1,21,0,0,2,2,5,0,2,0,2,0,0,1,0,13,0,0,1
172,1,0,0,1,0,12,0,1,1,1,3,0,0,0,0,0,0,1,0,0,7,1,0,1,0,0,0,23,1,0,2,0,2,18,12,0,18,3,0,0,0,0,2
173,0,4,2,30,0,0,0,0,11,0,3,0,0,0,48,3,8,3,4,3,0,1,0,0,1,22,0,3,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0
174,8,0,5,0,0,0,13,5,0,0,0,1,0,4,0,0,0,1,0,5,1,0,0,1,6,5,0,4,0,0,0,0,30,6,0,9,3,0,10,0,0,0,0
175,2,0,0,0,2,7,0,9,0,0,9,1,0,13,0,0,14,0,0,0,0,0,7,0,2,4,0,0,0,1,3,3,0,0,0,2,0,0,25,26,1,2,1
176,0,4,3,0,0,0,0,0,1,2,0,5,0,6,0,94,128,5,3,1,0,5,0,21,0,23,0,0,1,20,0,0,0,1,10,0,0,0,0,1,1,1,2
177,1,0,2,0,0,0,6,24,2,2,1,0,4,0,0,0,1,10,0,2,0,1,0,2,11,0,0,3,23,0,0,0,1,1,0,1,0,0,0,12,0,0,1
178,1,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1,20,0,3,0,22,0,14,176,0,0,5
179,0,4,0,4,0,4,4,0,14,0,0,0,0,39,0,0,37,0,1,0,7,5,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1,0,0,0,1,12,0,15,0,5,5,0,0,1,0,43,0,0,1,1,1,0,0,2,0,2,0,0,0,9,0,3,36,0,2,0,0,0,0,0,1,0,5
181,3,0,3,0,0,1,1,0,6,12,0,0,0,2,0,0,14,2,1,60,0,2,0,0,0,0,0,1,0,0,1,0,1,8,0,0,0,0,4,1,0,0,0
182,3,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,2,1,0,0,2,0,10,0,0,0,0,0,0,0,3,1,0,0,1,0,2,11,0
183,0,0,3,0,0,3,46,2,4,0,0,0,7,1,1,6,0,0,21,1,0,2,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,15,0,2,0,1,0
184,0,0,2,0,0,0,0,19,1,2,0,1,0,1,21,0,1,0,2,0,6,0,0,0,1,0,0,15,0,9,6,0,1,2,5,0,5,0,1,4,0,3,46
185,0,1,0,0,0,7,0,2,0,56,0,0,23,0,18,0,0,18,21,2,0,0,3,0,0,19,0,0,0,0,0,0,24,0,0,0,0,0,0,2,0,0,0
186,2,0,0,2,4,4,0,6,0,0,0,6,0,0,0,0,1,1,0,5,6,0,0,0,7,0,3,0,0,0,10,0,5,4,3,2,0,0,0,0,4,0,11
187,0,0,1,0,0,0,1,0,0,5,1,0,1,5,0,0,1,0,0,0,56,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0
188,0,0,0,0,8,0,0,0,1,3,0,0,0,0,4,0,32,0,1,0,7,3,0,0,0,0,14,28,3,25,0,2,0,6,0,0,0,14,0,0,0,0,0
189,0,0,0,5,0,5,0,0,0,0,1,3,66,5,0,2,0,0,0,1,0,3,0,0,5,3,0,0,0,0,0,27,10,0,0,0,0,0,1,0,0,0,1
190,1,0,0,0,0,0,0,0,3,0,0,5,0,11,6,1,1,4,0,0,0,0,1,8,1,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,12,0,0
191,0,1,0,0,0,1,0,6,0,10,0,14,2,0,0,1,0,0,3,0,15,0,0,0,0,6,40,0,0,0,7,1,2,1,4,0,0,1,1,0,2,0,2
192,1,0,0,0,0,0,3,0,2,4,4,0,1,0,17,4,0,1,0,5,0,2,0,2,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,4,0,10
193,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,7,0,3,5,16,3,0,3,0,0,0,2,1,68,0,5,1,0,0,0,0,1,0,0
194,0,0,2,2,1,0,0,3,0,3,0,2,0,12,1,0,0,1,0,0,0,2,0,0,0,0,24,2,0,1,15,0,0,0,0,12,0,0,1,1,0,0,0
195,2,0,7,0,0,7,2,0,0,0,0,8,0,3,6,0,2,1,1,0,0,0,0,0,39,0,0,0,9,0,0,0,1,1,1,0,3,0,0,0,0,0,0
196,0,2,2,0,1,0,1,3,0,0,1,0,0,0,1,0,0,1,0,0,9,0,0,0,9,0,0,0,2,0,1,0,0,10,1,0,0,103,0,0,0,0,1
197,0,0,0,0,11,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,2,0,2,6,50,0,7,0,0,0,0,0,22,0,0,0,0,1,3,0,2,0,0
198,0,1,1,1,1,4,0,0,0,0,0,0,4,18,2,7,0,3,0,0,0,4,0,0,0,0,0,0,2,4,1,0,2,11,0,0,0,0,0,0,0,0,0
199,2,1,5,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,9,1,1,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0
200,0,0,0,0,0,1,3,0,96,0,2,0,0,0,3,0,0,5,0,0,2,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,5,0,0,0
201,0,0,2,0,0,2,5,19,0,0,0,0,0,8,0,2,0,0,5,0,0,12,1,0,0,7,40,6,2,0,5,0,0,0,13,3,0,1,0,0,17,0,0
202,0,1,0,4,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,22,0,0,2,1,0,0,3,0,0,12,0,0,1,0,8,0,0,94,0,10,0
203,2,0,3,0,0,0,0,0,4,0,8,0,0,1,0,0,35,0,0,3,0,4,1,0,0,0,28,6,1,0,0,0,1,0,7,0,14,6,0,0,1,0,14
204,0,2,1,0,0,0,0,5,0,1,0,2,0,0,0,0,0,2,0,0,0,9,0,4,1,0,2,21,5,0,9,0,0,21,2,1,1,2,0,0,1,0,0
205,1,0,3,0,0,3,2,0,0,0,0,7,24,0,0,0,36,0,11,0,1,3,0,2,1,4,0,0,4,13,0,0,0,0,0,0,8,0,1,0,0,0,0
206,0,0,0,0,0,0,0,0,21,0,0,0,8,0,1,0,0,0,8,0,0,0,7,14,0,25,0,0,17,0,43,0,4,0,2,0,0,1,2,0,167,1,0
207,0,0,1,0,0,0,0,19,6,2,3,0,0,0,0,0,0,0,0,1,1,19,0,0,0,1,0,0,0,16,0,2,0,21,12,3,0,1,0,0,0,0,18
208,0,0,0,26,0,5,0,0,0,0,1,0,0,7,10,0,0,8,2,0,0,0,0,0,23,0,0,1,0,0,0,2,0,0,1,0,18,0,0,7,0,0,0
209,0,0,5,0,0,0,0,2,2,4,0,35,1,0,14,6,1,6,93,1,0,0,0,5,60,11,16,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,6
210,0,3,0,14,1,0,0,0,20,0,0,3,30,8,3,0,2,0,7,0,1,18,0,12,26,0,2,0,0,2,1,0,0,0,0,0,0,12,0,0,0,0,107
211,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,4,1,0,2,3,0,0,0,0,0,9,0,0,0,7,4,1,6,0,12,4,0,2,0,0
212,1,1,0,2,0,0,2,11,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,1,0,0,0,0,2,2,0,7,0,1,9,0,0,0,1,0,0
213,6,0,2,2,2,0,0,0,2,0,5,6,11,0,1,23,0,0,0,2,2,3,0,33,0,0,1,0,0,0,0,2,6,13,0,0,0,1,0,0,0,0,0
214,0,4,0,1,0,0,2,0,0,0,22,9,0,0,0,0,0,3,0,1,0,0,0,0,5,1,8,0,0,0,0,0,39,0,9,0,0,2,0,0,0,0,1
215,0,0,1,0,0,0,0,2,1,1,0,10,0,0,6,0,2,0,4,8,22,0,1,0,0,16,0,0,0,6,1,7,1,2,0,4,0,8,0,0,19,0,0
216,1,0,0,0,0,0,0,0,0,40,1,0,0,9,0,2,0,16,0,1,0,0,8,0,15,0,6,0,0,3,0,0,2,0,0,15,0,1,0,0,0,0,0
217,2,1,2,0,0,2,0,20,5,0,1,1,5,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0,0,0,14,30,0,1,1
218,0,0,0,2,0,0,3,0,5,0,0,0,0,4,0,0,0,0,0,0,45,0,0,17,2,0,0,21,0,0,0,0,0,5,0,0,0,0,0,3,0,1,4
219,1,0,1,0,3,0,2,0,0,0,1,1,2,26,0,0,2,3,0,1,65,1,2,0,0,29,0,1,21,0,0,0,8,0,1,0,0,0,0,0,0,0,0
220,1,0,0,1,2,2,4,0,4,5,0,11,8,0,0,0,11,0,1,0,1,0,16,0,8,0,0,7,6,3,0,0,2,0,0,0,0,0,0,0,0,0,2
221,0,0,0,0,0,3,0,0,3,1,0,4,2,7,0,0,0,0,0,0,1,0,18,0,0,0,3,0,0,1,0,1,3,4,31,0,1,0,2,32,8,0,0
222,0,1,0,3,0,0,0,0,0,21,11,2,16,0,0,1,0,63,0,2,0,0,3,6,6,23,0,9,9,3,5,2,0,0,2,1,0,2,0,0,0,0,2
223,0,0,2,0,0,0,0,0,26,2,0,0,0,0,19,21,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,8,0,1,1
224,0,0,1,8,2,3,0,1,0,0,0,1,0,0,9,0,0,0,15,5,2,0,0,0,24,0,0,5,0,0,0,0,0,0,9,4,1,0,3,0,0,0,1
225,3,0,0,3,0,24,0,0,12,0,0,1,4,2,0,1,0,0,29,0,9,1,1,7,0,2,4,0,0,0,0,0,0,0,6,2,0,0,0,0,3,0,0
226,1,2,0,0,10,5,1,0,5,0,0,1,6,0,0,0,1,0,0,59,0,0,1,2,0,0,0,0,0,6,0,1,0,5,1,0,2,0,0,0,0,0,0
227,0,0,0,0,6,0,0,0,0,0,0,23,0,0,0,0,5,0,0,0,2,3,0,1,2,0,1,2,6,0,0,0,2,0,161,0,0,0,0,2,0,0,3
228,1,0,1,3,0,5,3,0,0,2,1,0,13,9,0,1,0,0,0,0,5,0,0,10,4,0,0,0,3,0,11,0,0,0,20,0,25,0,3,7,1,0,0
229,1,2,1,0,0,3,2,0,0,1,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,5,0,0,0,0,19,1,0,6,0,1,0,0,0,4,3,0,1
230,6,1,0,0,6,0,3,0,6,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,13,0,0,0,0,17,1,0,0,0,0,0,0,11,2,0,6,0,0
231,0,0,0,0,0,0,0,0,0,3,1,0,18,0,0,0,0,46,0,0,0,2,0,0,0,0,0,0,7,6,0,0,0,0,30,0,0,0,0,0,13,0,0
232,0,1,0,0,0,0,0,3,0,0,5,79,0,1,0,0,0,0,1,0,0,1,0,0,0,5,2,7,0,0,0,0,0,0,0,0,2,2,0,1,1,3,0
233,0,0,2,0,54,0,0,29,2,5,1,0,0,16,0,1,0,0,0,0,1,0,0,8,0,8,2,0,0,0,0,0,0,0,0,39,3,16,1,7,0,6,0
234,1,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,4,2,14,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,18,6,0,0,0
235,0,0,0,2,0,0,0,1,14,24,0,6,0,1,41,1,1,0,0,1,3,0,3,0,1,1,0,1,0,6,0,0,3,0,0,5,0,0,0,0,2,1,0
236,0,0,0,0,1,2,0,0,0,4,0,1,0,0,0,0,2,17,0,10,0,3,0,2,0,5,1,0,0,1,28,0,0,1,1,8,0,0,15,0,0,0,2
237,1,2,2,8,0,0,0,0,1,0,27,0,0,0,2,3,0,0,0,0,0,0,0,7,0,3,14,0,0,8,1,29,1,19,16,0,6,2,0,0,0,0,33
238,1,0,2,0,0,2,2,25,2,0,1,0,0,1,0,0,0,0,1,1,0,0,27,0,0,5,2,0,7,38,13,0,0,0,0,0,0,0,164,0,1,0,2
239,0,0,0,1,7,2,1,3,5,0,0,0,1,0,0,0,8,1,5,4,0,0,24,9,0,0,2,10,2,3,0,0,0,0,15,0,2,0,6,0,2,39,0
240,0,2,0,5,0,0,0,0,0,2,0,0,0,0,0,0,31,0,1,0,0,0,10,4,1,0,19,3,2,2,0,0,0,0,1,0,0,1,0,1,104,0,11
241,0,0,3,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,5,6,0,3,0,145,0,0,14,0,3,0,0,1,0,0,1
242,0,0,0,0,5,1,9,0,0,66,6,4,19,0,19,1,0,0,0,0,1,2,0,8,0,0,0,0,0,0,0,8,0,0,8,0,0,1,0,6,0,0,1
243,0,2,0,0,0,1,2,7,0,0,4,0,26,0,2,0,0,0,0,0,3,12,0,0,0,5,0,0,0,4,0,33,0,0,10,1,17,2,0,5,0,0,4
244,0,0,0,0,0,2,0,4,4,0,0,0,0,0,0,3,0,0,0,0,0,0,1,26,1,0,12,0,1,20,0,3,2,0,0,21,0,2,0,1,0,0,0
245,6,0,0,0,0,3,0,12,0,7,4,0,0,0,7,0,11,1,0,1,0,1,4,36,1,0,0,4,0,0,0,16,3,0,0,7,21,0,0,0,0,1,0
246,0,0,0,1,0,1,0,6,0,0,0,1,0,0,0,64,0,1,8,0,18,0,0,12,0,0,0,0,8,0,2,1,7,1,23,12,0,0,0,0,0,1,0
247,0,0,2,0,0,1,0,0,2,0,19,50,0,0,0,0,7,0,1,1,10,8,1,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,28,0
248,2,0,0,0,4,0,0,0,2,1,0,6,0,1,56,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,2,8,0,0,0,0,0
249,0,1,0,1,1,33,0,0,6,13,0,2,2,18,0,16,5,0,34,0,0,0,0,0,0,23,2,0,0,0,0,0,0,2,1,12,0,1,0,0,0,0,0
250,0,0,0,0,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,18,3,2,0,1,0,0,8,7,2,0,1,2
251,1,2,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,5,3,0,8,0,0,0,0,0,0,0,0,0
252,1,0,0,2,2,14,6,0,0,0,1,0,0,3,0,1,14,3,0,1,0,4,7,0,28,0,0,0,0,0,13,1,4,0,2,22,0,1,1,1,1,0,0
253,0,0,0,0,0,7,0,0,1,6,0,1,4,1,0,0,0,1,1,2,2,0,3,9,0,0,42,0,2,0,24,0,0,3,0,2,4,3,8,0,0,1,0
254,1,0,0,0,1,4,8,2,0,3,1,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,18,0,28,0,0,0,4,1,0,0,0,0,0,0,0,0,0
255,0,0,2,0,0,0,2,0,0,11,0,1,0,0,0,0,49,0,0,0,0,0,3,0,1,0,0,0,0,0,7,4,0,1,0,12,0,0,2,0,0,0,2
