expert_id,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11,layer_12,layer_13,layer_14,layer_15,layer_16,layer_17,layer_18,layer_19,layer_20,layer_21,layer_22,layer_23,layer_24,layer_25,layer_26,layer_27,layer_28,layer_29,layer_30,layer_31,layer_32,layer_33,layer_34,layer_35,layer_36,layer_37,layer_38,layer_39,layer_40,layer_41,layer_42
141,14,1,21,5,0,10,2,181,4,7,0,13,2,1,4,1,3,0,16,0,0,13,0,3,0,23,0,1,6,4,4,0,12,0,0,0,5,10,8,0,6,2,1
142,3,13,7,5,34,0,1,11,0,0,12,0,151,0,0,7,1,8,10,1,2,0,0,9,37,4,7,2,42,1,1,2,12,3,3,1,4,8,14,2,1,5,6
143,23,3,16,10,6,7,1,0,12,1,10,1,3,0,0,3,1,8,4,1,18,4,0,1,0,3,6,0,0,1,1,30,4,232,0,0,1,6,11,0,46,1,6
144,12,9,6,1,18,0,5,1,0,0,1,30,13,6,22,18,19,2,3,0,0,3,1,3,2,1,2,2,0,14,0,16,2,7,0,1,66,4,0,1,11,5,6
145,9,6,9,8,0,0,7,4,29,9,1,20,0,2,0,16,8,14,1,0,0,294,14,0,0,0,7,0,11,9,6,0,23,1,0,2,1,2,12,0,6,0,2
146,2,17,25,1,15,2,75,1,14,12,3,3,0,15,0,60,0,1,10,1,3,87,3,8,3,14,2,0,11,2,3,0,3,1,0,9,0,0,1,0,5,0,2
147,11,13,9,7,0,0,9,4,0,7,4,5,0,2,10,7,0,0,2,1,11,0,190,0,0,1,8,1,5,2,4,6,6,5,10,0,4,18,21,14,3,0,5
148,7,16,4,48,8,5,0,0,0,1,4,7,33,75,9,15,75,3,6,30,1,17,1,0,2,2,1,13,1,0,1,10,0,0,0,9,16,3,5,2,2,6,1
149,10,5,7,22,0,15,5,0,0,0,3,1,34,0,1,0,0,0,0,2,42,0,3,0,0,34,2,2,15,0,22,0,0,9,1,5,3,0,1,4,2,2,1
150,4,12,6,6,0,26,4,0,6,33,9,9,0,2,0,1,0,0,2,14,1,3,1,0,0,0,1,3,0,2,1,15,0,0,4,6,1,0,12,5,32,0,2
151,3,22,9,3,10,4,0,4,0,5,0,36,5,1,55,2,0,0,9,4,112,26,11,11,3,0,0,0,9,0,0,1,1,6,7,0,0,5,61,0,0,4,1
152,7,11,10,1,0,0,31,19,4,1,2,4,9,7,35,12,0,2,13,3,0,5,5,0,75,44,3,141,303,0,1,1,2,2,0,4,3,13,15,0,0,24,1
153,13,3,8,10,0,0,0,14,1,1,11,1,0,2,6,0,0,0,3,5,2,5,83,18,23,11,0,1,0,2,0,5,65,0,0,0,0,0,0,0,2,38,3
154,6,13,6,0,9,0,0,0,0,6,1,7,22,12,1,9,2,2,194,9,0,0,0,6,3,4,33,12,5,1,6,0,4,8,0,0,25,1,0,0,2,11,3
155,8,26,7,4,0,16,0,9,16,6,27,5,2,14,6,2,62,10,19,2,0,9,0,181,20,0,0,23,5,1,1,2,1,7,6,1,1,7,20,9,10,48,2
156,19,6,8,11,11,13,15,1,1,10,0,0,16,1,0,0,4,31,17,0,75,20,64,7,2,0,3,0,11,3,10,11,0,12,18,1,10,1,8,1,7,3,1
157,11,13,9,0,3,1,2,12,13,34,0,1,0,30,1,3,6,11,10,20,3,22,14,0,4,11,4,1,0,18,0,3,2,6,0,80,0,3,2,78,83,13,1
158,10,16,10,6,2,0,12,2,1,3,3,0,26,5,10,1,1,0,2,5,0,1,46,0,37,11,29,0,1,25,3,3,46,403,14,9,1,1,8,3,3,1,20
159,6,10,21,6,49,6,0,0,18,15,0,3,4,29,27,12,0,9,2,24,1,0,14,26,0,2,0,11,1,1,2,2,0,3,3,12,26,26,2,1,1,23,3
160,11,3,11,6,0,9,0,0,0,19,5,13,0,52,0,0,0,0,63,8,0,2,11,1,4,1,2,22,24,3,1,2,14,2,0,6,1,5,0,0,0,3,2
161,15,9,12,2,93,35,6,1,4,10,2,78,0,24,0,5,0,0,11,6,0,5,29,5,3,54,3,0,7,0,19,1,40,0,3,14,10,2,2,4,2,3,0
162,11,13,7,0,1,8,0,0,0,12,36,42,4,0,1,4,7,6,0,0,1,0,1,0,4,2,0,1,15,0,22,0,0,0,0,1,1,3,4,2,2,12,0
163,12,18,8,18,0,1,0,0,0,73,15,44,15,0,32,6,0,4,18,12,3,3,12,3,0,9,0,5,10,4,3,6,2,0,1,0,0,2,0,0,0,2,0
164,17,15,16,3,22,30,18,1,11,3,16,37,25,18,11,2,5,0,0,5,0,0,5,2,0,0,0,13,0,6,1,18,0,2,5,22,0,5,5,0,2,14,3
165,5,8,9,9,0,2,2,5,33,1,1,3,10,0,0,12,20,3,2,23,1,1,2,71,5,21,4,0,6,9,7,9,9,5,0,0,7,0,3,15,0,32,6
166,11,17,12,33,2,0,1,8,1,5,0,0,0,0,5,0,15,13,116,0,1,3,95,13,55,5,0,252,12,5,1,24,0,10,0,5,1,18,1,7,5,0,0
167,8,6,1,0,13,0,23,0,0,22,4,2,17,8,39,15,7,0,13,2,26,64,1,2,4,42,10,0,5,1,5,0,1,1,157,3,2,0,15,0,0,5,1
168,3,6,8,0,0,0,21,17,5,1,0,0,9,0,1,0,20,0,3,15,1,11,0,10,10,6,0,123,0,3,5,3,19,4,2,14,19,1,2,8,16,4,21
169,5,11,6,0,5,128,9,12,1,72,0,0,11,2,12,2,2,4,46,1,0,64,23,21,0,34,1,1,0,6,0,2,0,2,1,0,5,32,12,0,1,7,4
170,6,16,8,1,13,0,20,1,22,1,0,0,3,11,1,25,3,5,0,16,3,0,0,88,1,3,0,2,16,10,0,1,0,14,0,26,0,12,1,3,0,2,0
171,23,3,4,2,8,24,0,0,18,1,1,1,6,1,8,0,2,1,0,2,14,0,0,5,2,37,0,3,7,4,8,2,5,1,17,0,1,6,3,31,1,0,4
172,14,7,6,3,8,24,6,5,16,2,4,0,2,4,0,0,2,2,0,2,40,3,0,8,2,2,2,142,2,0,45,2,11,37,28,1,46,7,1,3,5,2,3
173,2,22,16,75,1,0,7,0,16,1,10,0,0,2,104,6,24,6,11,8,0,4,0,0,7,69,0,9,4,11,1,2,3,1,5,1,0,0,1,1,5,0,0
174,26,8,21,1,1,3,24,30,4,2,0,6,4,5,0,2,0,2,0,19,5,0,5,2,15,20,1,27,0,2,1,0,45,53,5,60,51,2,25,0,1,4,8
175,18,6,4,10,18,19,0,18,2,4,23,4,0,32,0,1,42,1,1,0,3,1,10,0,4,9,0,0,0,16,11,7,0,0,0,4,0,3,40,43,15,8,11
176,5,14,12,1,10,0,0,3,5,13,0,10,0,14,0,111,132,14,6,24,2,14,0,34,0,75,0,5,5,33,10,4,0,2,42,1,0,1,1,10,5,2,5
177,12,11,17,1,3,0,18,83,12,3,4,0,7,1,0,0,6,23,5,11,0,19,2,12,85,0,0,13,41,0,12,5,5,10,0,8,3,1,0,28,0,2,4
178,13,9,5,13,10,0,5,0,0,0,2,1,0,3,1,1,1,8,0,16,0,1,10,1,8,1,0,38,0,5,0,5,32,0,8,1,32,0,23,401,0,0,33
179,7,15,7,7,0,19,12,1,28,2,0,1,1,140,0,0,43,0,62,1,13,18,69,10,1,0,2,8,0,0,0,10,0,0,4,2,1,6,2,1,2,0,3
180,18,5,8,4,11,28,7,88,2,15,18,3,0,12,0,109,1,0,6,5,5,0,0,14,0,8,0,0,0,12,4,35,49,2,5,1,0,4,1,2,3,1,10
181,13,15,21,0,4,2,11,3,41,29,0,5,1,12,10,0,26,14,7,72,3,4,1,0,0,0,0,12,1,3,6,1,7,20,1,0,1,1,6,2,0,0,2
182,13,5,24,1,10,2,0,8,4,1,11,3,0,4,3,1,2,10,5,0,14,4,5,4,18,3,34,0,2,0,11,10,1,0,9,6,0,0,5,2,12,28,0
183,4,6,20,0,12,10,112,7,10,0,0,0,11,3,15,28,0,1,79,20,0,5,3,0,16,5,0,28,1,0,11,5,4,0,8,0,0,26,2,32,0,3,7
184,5,22,9,3,0,0,4,46,4,24,0,4,0,6,47,0,13,0,6,1,64,45,0,0,3,1,0,39,0,31,21,0,3,5,10,0,14,0,2,15,10,7,89
185,6,13,6,0,0,18,6,5,1,137,3,0,51,0,122,1,1,36,30,14,2,0,16,2,1,33,1,0,0,0,0,3,38,0,0,3,0,0,1,8,0,4,3
186,12,2,3,4,20,10,1,12,0,0,0,52,1,1,1,16,3,6,12,28,14,0,5,8,14,1,11,0,0,1,17,1,21,10,4,6,0,4,11,4,5,0,52
187,7,4,8,1,1,0,5,0,1,12,2,1,36,10,1,1,4,0,1,20,128,0,5,5,2,0,4,1,0,0,1,0,1,1,0,1,3,0,15,0,7,0,1
188,2,7,9,1,15,0,1,10,3,21,2,0,5,0,15,0,113,0,2,4,10,7,0,0,3,0,23,81,7,32,0,3,0,15,0,0,3,22,4,0,3,1,0
189,3,9,7,6,1,11,3,12,2,1,5,10,128,7,2,6,0,0,0,9,0,4,0,0,20,9,1,0,0,0,7,40,15,10,0,0,0,1,22,0,3,2,6
190,11,9,10,10,5,5,12,0,4,2,1,10,0,25,7,4,7,19,0,10,0,3,4,43,9,0,4,0,0,1,3,23,0,10,0,19,0,1,10,16,37,2,0
191,5,8,4,0,2,3,0,19,0,87,0,29,3,5,4,13,0,0,7,18,31,0,5,0,2,51,186,0,0,0,54,3,4,5,15,3,2,7,6,1,5,4,9
192,13,7,4,2,1,2,16,5,3,13,8,6,5,0,22,13,0,7,0,23,1,11,1,10,2,0,34,0,6,16,0,3,1,3,0,0,0,1,0,0,17,1,25
193,1,4,11,1,0,2,0,1,1,13,0,0,10,0,0,0,4,0,10,23,5,27,8,31,9,1,9,0,4,0,5,6,262,0,13,3,1,0,0,1,5,0,6
194,2,14,9,6,5,3,6,17,1,17,0,5,3,38,2,0,6,5,0,6,0,8,9,2,0,5,36,5,2,5,22,0,0,0,0,39,3,4,8,5,0,1,0
195,10,6,25,1,8,17,15,1,14,8,1,44,2,17,12,0,7,2,3,0,0,1,0,2,49,0,12,1,12,1,0,0,13,16,24,1,9,0,9,5,0,2,13
196,3,18,12,2,3,0,11,12,8,1,6,2,3,1,8,6,0,8,0,6,15,0,1,2,26,0,1,1,5,6,7,1,7,30,16,4,5,214,1,0,0,1,7
197,11,7,7,10,25,3,1,1,21,0,25,1,0,0,0,0,0,0,2,8,14,0,8,10,104,2,25,0,0,7,12,1,46,0,0,1,0,3,12,3,3,1,0
198,9,18,6,9,12,6,0,2,0,1,0,0,7,55,3,11,0,5,2,0,8,15,1,0,0,9,1,1,3,47,13,8,4,21,3,4,6,1,0,2,1,2,2
199,11,9,18,5,0,0,14,3,4,29,2,3,0,13,0,29,0,4,0,0,5,3,3,14,7,9,1,1,0,0,23,0,1,2,0,2,2,0,14,1,0,0,5
200,17,7,5,5,6,9,20,1,182,0,4,0,0,1,98,3,0,20,0,16,7,1,2,3,0,3,0,0,1,7,16,3,0,0,0,0,2,2,0,21,0,0,0
201,3,6,19,13,10,6,25,42,0,0,6,1,0,29,0,9,1,0,8,2,0,14,3,4,0,10,132,22,22,2,18,0,0,1,35,14,3,2,0,1,28,2,1
202,3,6,7,22,3,0,2,2,11,0,0,0,0,48,1,0,0,1,0,1,2,43,0,2,8,9,12,2,22,0,0,82,0,0,3,0,19,2,1,199,0,27,0
203,16,10,9,1,1,0,1,0,7,0,23,1,3,5,1,4,46,0,0,9,1,13,16,0,7,6,50,15,16,0,0,3,3,2,15,12,32,27,1,4,3,14,37
204,5,14,16,2,6,0,13,11,0,4,0,4,1,0,1,0,4,7,0,0,0,17,2,6,6,0,3,33,29,5,13,2,1,32,9,5,8,13,0,1,5,6,0
205,6,5,17,0,0,9,11,1,0,1,7,18,60,0,3,6,167,1,20,2,7,12,41,4,19,5,0,0,8,23,0,1,3,0,0,0,19,4,4,0,2,0,16
206,2,5,12,0,4,0,0,2,26,4,0,3,28,12,6,0,0,0,126,1,0,0,19,37,1,59,0,1,29,9,106,3,8,5,6,0,0,2,5,1,366,2,1
207,2,8,5,0,0,6,22,39,10,6,12,5,0,0,0,0,2,2,2,4,9,22,0,0,0,4,0,3,0,49,0,10,0,53,52,14,12,4,7,0,0,1,52
208,7,10,6,43,0,14,0,0,0,0,2,2,0,15,30,0,1,15,99,6,0,1,0,0,27,0,5,2,1,0,0,4,0,1,9,0,35,4,1,19,4,0,1
209,7,13,29,2,1,2,6,16,4,7,1,73,15,1,26,13,19,14,303,2,2,0,0,20,190,17,32,7,4,0,6,0,0,2,5,1,4,3,2,7,0,2,27
210,9,16,12,33,7,2,2,1,28,0,1,8,71,18,4,2,3,0,9,4,7,45,0,48,50,0,6,0,0,7,2,0,2,0,0,1,1,23,4,0,0,3,242
211,14,7,9,10,1,10,0,1,7,1,2,1,0,0,3,0,0,5,12,6,0,27,5,2,1,2,1,11,14,0,0,0,18,12,2,24,3,22,19,1,4,2,2
212,9,14,3,18,6,4,14,48,1,5,1,2,1,0,0,11,0,0,0,16,0,1,1,0,3,10,2,0,1,7,6,6,0,29,2,10,16,5,0,2,5,0,0
213,26,7,21,19,14,2,2,0,5,6,18,14,29,0,4,67,0,0,0,14,4,7,0,115,0,5,7,2,3,0,10,8,29,18,0,0,2,8,1,0,0,2,1
214,5,28,7,2,9,1,35,1,0,3,32,28,2,1,2,2,0,30,0,3,0,0,4,2,14,12,16,1,1,0,7,0,74,0,24,5,0,9,2,0,0,12,9
215,15,7,8,3,0,3,1,4,4,11,3,14,0,2,11,0,3,2,19,26,47,0,6,4,0,18,0,0,0,16,2,14,7,11,8,22,0,25,0,1,33,1,0
216,12,3,6,0,0,1,0,1,0,132,9,0,1,17,0,4,0,23,0,12,5,0,42,4,34,10,10,0,0,7,1,1,50,4,1,50,0,6,1,2,0,1,0
217,17,8,17,0,6,10,0,26,20,0,8,11,18,1,0,2,0,5,3,6,1,2,0,0,0,2,0,3,0,3,0,2,0,0,68,3,0,0,40,84,0,6,8
218,6,2,8,10,8,0,7,0,23,8,0,10,7,18,0,4,1,0,0,2,83,1,2,51,17,0,0,38,12,0,1,0,0,14,0,13,1,0,9,6,1,6,5
219,7,6,11,0,8,0,14,0,10,0,2,2,3,59,0,0,4,8,1,5,252,15,8,0,0,108,0,4,31,10,6,3,61,0,7,4,2,1,5,3,0,1,8
220,11,5,4,3,12,10,6,0,10,11,0,24,36,0,0,4,34,1,10,11,10,0,41,3,11,8,0,9,10,8,4,0,3,1,4,0,1,0,1,4,0,0,9
221,5,7,7,1,0,23,2,1,11,7,25,10,12,10,0,1,0,2,0,1,2,5,36,3,0,0,7,2,12,57,0,3,10,12,43,0,2,0,9,84,19,0,1
222,15,5,5,5,2,5,2,0,0,35,46,24,26,1,0,2,0,217,0,10,0,11,6,25,22,61,0,23,19,7,16,4,3,5,3,3,2,35,0,3,5,0,6
223,9,18,8,11,0,0,0,1,41,15,12,1,3,0,27,34,15,5,0,1,3,0,1,3,0,4,3,0,0,7,7,0,0,14,10,0,14,0,0,25,2,5,8
224,8,8,12,23,16,17,2,4,0,0,13,3,1,0,88,0,1,0,40,15,3,0,0,0,34,14,10,30,0,0,0,0,0,4,15,9,3,1,11,1,2,1,8
225,13,5,13,12,0,40,1,1,24,0,0,6,9,6,11,8,0,1,42,8,22,9,9,41,0,9,10,0,10,1,0,1,0,0,24,4,7,5,0,1,11,0,2
226,15,16,8,3,15,13,6,0,63,0,3,18,8,1,0,3,2,3,1,154,0,0,4,9,10,5,1,0,3,81,0,9,0,8,6,3,5,4,1,1,0,8,0
227,2,15,9,13,17,0,5,2,0,1,1,33,0,0,2,0,17,0,0,0,3,13,0,8,4,2,13,9,15,0,1,1,4,1,341,0,1,0,2,9,1,0,7
228,12,5,7,5,2,15,14,0,0,8,8,0,24,24,0,7,3,4,0,0,7,3,1,57,10,3,0,6,10,0,22,0,5,0,28,1,37,2,9,30,4,0,3
229,18,9,17,4,0,4,5,1,3,7,1,5,0,2,1,0,4,1,7,17,3,0,1,2,0,25,13,0,3,0,33,5,0,14,0,2,3,0,0,20,19,0,3
230,21,7,7,0,29,1,10,0,12,0,19,1,1,6,0,6,1,0,0,0,0,2,10,4,15,0,1,0,10,97,93,1,0,2,0,1,4,28,8,2,14,0,1
231,3,7,5,2,5,2,8,0,0,7,6,0,28,0,0,0,1,157,0,2,0,15,0,3,0,1,0,7,22,13,1,0,1,0,58,0,2,4,0,0,36,1,3
232,3,7,5,0,0,0,1,59,4,3,16,164,0,2,6,0,0,0,8,0,0,2,5,1,1,23,8,13,1,1,0,1,1,0,0,5,13,6,0,2,5,35,0
233,8,7,16,0,63,0,0,121,6,15,2,0,5,26,0,17,1,0,0,5,2,0,3,32,0,19,5,10,6,0,3,1,6,1,2,80,16,23,5,21,0,21,3
234,6,6,5,3,1,0,2,1,3,0,8,2,33,0,13,0,0,13,5,46,0,3,7,1,0,0,0,0,1,3,11,7,0,0,1,0,2,0,31,21,0,0,3
235,5,8,3,23,3,11,1,5,36,60,5,18,0,5,193,5,4,0,0,4,5,1,6,1,4,4,1,8,2,9,1,0,5,1,4,44,1,11,0,1,12,4,0
236,1,7,8,1,10,4,32,0,0,7,3,4,0,7,2,1,11,43,0,23,0,10,2,6,0,13,10,1,0,6,79,1,1,4,2,9,1,1,42,0,0,1,7
237,13,12,16,23,17,1,1,3,3,0,51,0,5,0,6,8,2,0,0,0,0,0,0,19,0,5,30,1,1,10,11,48,7,36,28,1,13,7,1,2,1,0,67
238,4,3,7,0,10,18,12,56,12,23,9,0,3,5,2,0,1,0,5,5,1,11,54,0,0,6,6,0,12,82,34,1,0,2,3,3,7,0,386,3,6,0,3
239,6,11,7,2,22,3,6,10,7,0,0,1,12,11,0,10,12,3,21,10,0,2,92,27,1,12,28,21,6,17,1,0,0,0,29,0,8,4,17,2,5,108,0
240,1,26,4,12,0,0,0,1,0,13,19,2,0,0,0,12,44,2,2,1,0,13,15,23,6,0,49,11,8,4,0,2,1,0,4,0,1,3,1,7,167,0,35
241,15,7,21,3,3,11,5,1,0,5,1,0,3,1,2,3,3,2,0,2,7,0,6,2,1,0,8,8,3,9,0,326,0,1,20,2,14,1,1,2,0,0,5
242,8,8,4,3,22,6,16,0,6,99,18,10,33,0,28,11,0,2,0,11,4,7,1,26,26,5,10,0,0,1,5,18,0,4,15,0,0,8,4,21,0,1,4
243,3,10,2,1,0,5,8,14,0,5,14,2,41,0,3,1,4,1,1,0,12,25,0,0,0,36,0,0,0,11,4,90,0,0,45,12,29,7,0,48,0,6,9
244,12,5,7,4,4,7,1,12,11,0,0,1,13,0,0,12,1,1,0,0,10,1,4,44,2,10,14,0,2,27,1,7,5,1,0,44,3,8,0,4,0,0,2
245,38,5,8,2,0,22,0,35,0,13,22,2,1,0,18,3,35,4,0,10,0,15,7,94,5,0,3,21,0,5,0,89,7,0,3,9,26,13,4,0,1,6,0
246,2,6,16,3,0,9,2,14,0,3,4,5,1,0,0,74,0,15,41,3,28,0,0,21,9,0,0,0,10,2,7,7,35,10,36,15,0,13,4,1,0,5,1
247,7,3,23,0,0,4,0,1,7,2,28,85,1,5,0,0,15,0,5,4,21,16,7,3,3,0,0,2,58,1,8,1,0,0,11,1,6,0,1,3,1,38,8
248,18,6,2,4,24,2,1,12,12,6,7,40,4,6,146,119,0,154,0,0,5,0,0,15,0,0,1,1,0,1,50,0,0,0,0,0,6,17,1,3,0,2,2
249,6,6,6,4,8,98,0,1,9,23,0,3,5,46,0,35,12,1,52,10,1,0,2,1,0,38,3,1,2,2,1,1,5,4,7,24,0,5,17,0,1,1,5
250,3,6,10,9,13,6,1,7,4,0,15,0,1,0,0,6,11,1,1,0,15,4,3,4,0,0,0,2,5,0,23,6,7,0,5,2,2,23,11,3,7,8,4
251,11,11,16,5,19,21,0,1,2,7,4,0,1,0,0,0,6,0,0,5,11,4,2,6,1,0,2,1,6,0,8,13,1,13,0,0,0,1,0,0,0,0,0
252,19,6,5,6,6,154,11,3,1,1,4,0,2,4,1,15,32,9,2,4,0,15,14,1,44,1,2,0,0,0,41,3,9,3,21,33,1,3,5,8,5,1,3
253,2,6,7,0,0,23,0,6,12,31,0,7,8,6,2,1,10,81,4,9,5,0,8,19,0,1,56,0,3,1,51,0,0,13,2,4,14,11,23,0,2,12,0
254,13,1,3,1,11,26,23,8,2,25,2,0,23,1,0,0,2,0,0,2,3,4,13,0,1,0,25,1,44,7,0,1,11,2,1,12,2,3,4,1,0,1,0
255,9,2,10,0,7,2,8,0,6,16,0,2,0,1,3,0,105,58,0,0,2,0,11,0,5,0,0,0,1,9,18,19,3,14,2,28,1,3,12,0,0,0,5
